############################################################################################
# Output from Recfast++ v2.2. The columns are:                                 
# z | Xe = Ne/NH | TM [K] | TR [K] | TS [K] | dTb [mK] | XHI | XHII | XHeI | XHeII | XHeIII 
# 0
############################################################################################
8936.3572 1.1634147 24363.235 24363.236 24363.235 -9.9638243e-20 1.1099283e-14 1 1.3087617e-19 2.5158713e-07 0.081707212
8935.448 1.1634147 24360.757 24360.757 24360.757 -9.965992e-20 1.1104905e-14 1 1.3133809e-19 2.5221293e-07 0.081707211
8934.5388 1.1634147 24358.278 24358.279 24358.278 -9.9681605e-20 1.1110531e-14 1 1.3180173e-19 2.5284042e-07 0.081707211
8933.6297 1.1634147 24355.8 24355.8 24355.8 -9.9703295e-20 1.1116161e-14 1 1.3226712e-19 2.534696e-07 0.08170721
8932.7205 1.1634147 24353.321 24353.322 24353.321 -9.9724995e-20 1.1121795e-14 1 1.3273424e-19 2.5410049e-07 0.08170721
8931.8113 1.1634147 24350.843 24350.844 24350.843 -9.97467e-20 1.1127433e-14 1 1.3320312e-19 2.5473307e-07 0.081707209
8930.9021 1.1634147 24348.365 24348.365 24348.365 -9.9768414e-20 1.1133076e-14 1 1.3367375e-19 2.5536736e-07 0.081707208
8929.9929 1.1634147 24345.886 24345.887 24345.886 -9.9790133e-20 1.1138723e-14 1 1.3414614e-19 2.5600337e-07 0.081707208
8929.0837 1.1634147 24343.408 24343.408 24343.408 -9.981186e-20 1.1144374e-14 1 1.3462031e-19 2.5664109e-07 0.081707207
8928.1746 1.1634147 24340.929 24340.93 24340.929 -9.9833594e-20 1.1150029e-14 1 1.3509625e-19 2.5728054e-07 0.081707206
8927.2654 1.1634147 24338.451 24338.451 24338.451 -9.9855334e-20 1.1155688e-14 1 1.3557397e-19 2.5792171e-07 0.081707206
8926.3562 1.1634147 24335.972 24335.973 24335.972 -9.9877083e-20 1.1161352e-14 1 1.3605349e-19 2.5856462e-07 0.081707205
8925.447 1.1634147 24333.494 24333.495 24333.494 -9.9898838e-20 1.1167019e-14 1 1.3653481e-19 2.5920926e-07 0.081707204
8924.5378 1.1634147 24331.016 24331.016 24331.016 -9.99206e-20 1.1172691e-14 1 1.3701793e-19 2.5985565e-07 0.081707204
8923.6286 1.1634147 24328.537 24328.538 24328.537 -9.9942369e-20 1.1178367e-14 1 1.3750286e-19 2.6050378e-07 0.081707203
8922.7195 1.1634147 24326.059 24326.059 24326.059 -9.9964146e-20 1.1184048e-14 1 1.3798962e-19 2.6115367e-07 0.081707202
8921.8103 1.1634147 24323.58 24323.581 24323.58 -9.9985928e-20 1.1189732e-14 1 1.384782e-19 2.6180532e-07 0.081707202
8920.9011 1.1634147 24321.102 24321.102 24321.102 -1.0000772e-19 1.1195421e-14 1 1.3896861e-19 2.6245873e-07 0.081707201
8919.9919 1.1634147 24318.623 24318.624 24318.623 -1.0002952e-19 1.1201114e-14 1 1.3946087e-19 2.6311391e-07 0.081707201
